batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
6,1,7,66,7200,5672,0.7877777777777778,62.5659109257386,16.57852374265765,0.8996826516220028,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,1,8,64,7200,5214,0.7241666666666666,65.36245866721347,31.95706743717545,0.5935941695435366,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
6,2,1,65,7200,5138,0.7136111111111111,45.553644748413426,21.376860018314012,0.7319968859478396,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,2,2,68,7200,6851,0.9515277777777778,48.50918938258923,20.353478618754014,0.7774047584294264,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,2,3,64,7200,6982,0.9697222222222223,55.22595020785976,29.97163664914104,0.3900028645087367,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,2,4,62,7200,6958,0.9663888888888889,28.639758507171813,9.414382712278186,0.001006036217303823,False,False,True,223.39294871794883,427.29647435897436,L,4,bottom_half
6,2,5,66,7200,6599,0.9165277777777778,40.33112414821748,7.1200168594777,0.9962115472041219,False,False,True,490.8528846153847,78.8173076923077,R,1,top_half
6,2,6,61,7200,6961,0.9668055555555556,50.079724990942694,29.099496126006958,0.30699612124694725,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
6,2,7,63,7200,6944,0.9644444444444444,61.59816857061772,30.0389147606222,0.6363767281105991,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,2,8,67,7200,6897,0.9579166666666666,50.11507539561757,26.1019590197933,0.46309989850659705,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
6,3,1,65,7200,2586,0.3591666666666667,41.7966968209876,22.98212673214752,0.4574632637277649,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,3,2,68,7200,5174,0.7186111111111111,45.8591283355499,24.657424598768966,0.6405102435253189,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,3,3,64,7200,5859,0.81375,53.94027310749276,31.401875162550688,0.41662399726915855,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,3,4,62,7200,5403,0.7504166666666666,36.84882258671959,20.46158744963764,0.09975939292985378,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
6,3,5,66,7200,5826,0.8091666666666667,48.373150192732275,18.046611139613322,0.9033642293168554,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
6,3,6,61,7200,5895,0.81875,48.222708840136484,32.33227944005666,0.36844783715012724,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
6,3,7,63,7200,6382,0.8863888888888889,68.82406247710897,33.26431282705462,0.4877781259793168,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,3,8,67,7200,6658,0.9247222222222222,49.031645290197886,16.88722633165412,0.8386902973866026,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
6,4,1,68,7200,4238,0.5886111111111111,45.269293592753485,20.23622506263324,0.7361963190184049,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,4,2,62,7200,6123,0.8504166666666667,41.52102593436066,18.347657679006574,0.24791768740813327,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,4,3,65,7200,5785,0.8034722222222223,45.06896271720627,25.497909724588737,0.393085566119274,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,4,4,63,7200,4917,0.6829166666666666,61.746761147255775,30.331670092172363,0.5064063453325198,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
6,4,5,61,7200,5082,0.7058333333333333,45.61962711180974,24.576306916402892,0.3116883116883117,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
6,4,6,67,7200,7134,0.9908333333333333,51.67779961613347,26.39707502155506,0.5584524810765349,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
6,4,7,66,7200,6930,0.9625,53.30261007392872,17.6130980544495,0.8881673881673882,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
6,4,8,64,7200,3916,0.5438888888888889,54.31015821494362,30.43835619580554,0.3158835546475996,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
